1	51600	0.008526	0.334495 
1	52100	0.019519	0.319009 
1	52600	0.008853	0.346340 
1	53100	0.010742	0.348385 
1	53600	0.014684	0.363981 
1	54100	0.008632	0.357405 
1	54600	0.009127	0.350542 
1	55100	0.008705	0.421966 
1	55600	0.008684	0.400828 
1	56100	0.008954	0.383765 
1	56600	0.009330	0.413935 
1	57100	0.008923	0.452648 
1	57600	0.034367	0.505137 
1	58100	0.010086	0.454837 
1	58600	0.012035	0.447321 
1	59100	0.009811	0.453437 
1	59600	0.009374	0.385643 
1	60100	0.010492	0.467017 
1	60600	0.014705	0.455839 
1	61100	0.009568	0.452418 
1	61600	0.017255	0.497157 
1	62100	0.009835	0.541975 
1	62600	0.012156	0.552030 
1	63100	0.009928	0.528188 
1	63600	0.012782	0.504528 
1	64100	0.010829	0.493968 
1	64600	0.009999	0.550958 
1	65100	0.011252	0.543961 
1	65600	0.012266	0.511369 
1	66100	0.012070	0.559368 
1	66600	0.011789	0.532589 
1	67100	0.011988	0.562837 
1	67600	0.012742	0.740935 
1	68100	0.016968	0.560661 
1	68600	0.013847	0.590840 
1	69100	0.012333	0.594632 
1	69600	0.012263	0.621542 
1	70100	0.012484	0.610127 
1	70600	0.012582	0.632599 
1	71100	0.013217	0.610633 
1	71600	0.018648	0.638326 
1	72100	0.013102	0.641834 
1	72600	0.013306	0.699647 
1	73100	0.013158	0.735654 
1	73600	0.013042	0.686615 
1	74100	0.018957	0.691440 
1	74600	0.015720	0.709249 
1	75100	0.020530	0.748381 
1	75600	0.016040	0.712245 
1	76100	0.013840	0.731394 
1	76600	0.013125	0.721106 
1	77100	0.018334	0.796647 
1	77600	0.014641	0.719442 
1	78100	0.014018	0.763470 
1	78600	0.015587	0.788152 
1	79100	0.014195	0.800586 
1	79600	0.014054	0.801293 
1	80100	0.014195	0.882306 
1	80600	0.013566	0.783928 
1	81100	0.014231	0.817256 
1	81600	0.014121	0.875750 
1	82100	0.014343	0.838263 
1	82600	0.014324	0.884173 
1	83100	0.014456	0.882166 
1	83600	0.029660	0.935651 
1	84100	0.027412	0.850061 
1	84600	0.023835	0.890470 
1	85100	0.015819	0.941393 
1	85600	0.014865	0.908837 
1	86100	0.014848	0.949790 
1	86600	0.015219	0.939664 
1	87100	0.014730	0.926970 
1	87600	0.015582	0.934184 
1	88100	0.022011	1.025942 
1	88600	0.021191	0.930252 
1	89100	0.015696	1.002513 
1	89600	0.025949	1.032328 
1	90100	0.015577	1.049078 
1	90600	0.020571	1.071557 
1	91100	0.057348	1.051139 
1	91600	0.046933	1.103574 
1	92100	0.017992	1.137206 
1	92600	0.020936	1.090367 
1	93100	0.016130	1.180320 
1	93600	0.026576	1.096679 
1	94100	0.016562	1.128678 
1	94600	0.016205	1.219523 
1	95100	0.018483	1.195625 
1	95600	0.016588	1.125870 
1	96100	0.017089	1.237824 
1	96600	0.016660	1.162792 
1	97100	0.018653	1.158734 
1	97600	0.018844	1.233862 
1	98100	0.026304	1.252810 
1	98600	0.017827	1.252980 
1	99100	0.017679	1.310720 
1	99600	0.023203	1.246907 
2	100	0.000014	0.000007 
2	600	0.000090	0.000052 
2	1100	0.000178	0.000100 
2	1600	0.000252	0.000150 
2	2100	0.000322	0.000205 
2	2600	0.000391	0.000261 
2	3100	0.000458	0.000333 
2	3600	0.000563	0.000402 
2	4100	0.000708	0.001199 
2	4600	0.000710	0.000540 
2	5100	0.000829	0.000631 
2	5600	0.000980	0.000692 
2	6100	0.000938	0.000780 
2	6600	0.003875	0.000879 
2	7100	0.001127	0.000949 
2	7600	0.005373	0.001037 
2	8100	0.001305	0.001231 
2	8600	0.001387	0.001234 
2	9100	0.001698	0.001577 
2	9600	0.001522	0.001432 
2	10100	0.001627	0.001599 
2	10600	0.001709	0.001665 
2	11100	0.001791	0.001763 
2	11600	0.001871	0.001969 
2	12100	0.001958	0.002111 
2	12600	0.002073	0.002184 
2	13100	0.002293	0.002452 
2	13600	0.002931	0.008673 
2	14100	0.002419	0.002673 
2	14600	0.002988	0.002743 
2	15100	0.006871	0.002962 
2	15600	0.003103	0.008132 
2	16100	0.002699	0.003116 
2	16600	0.003034	0.003415 
2	17100	0.002907	0.003954 
2	17600	0.003389	0.003643 
2	18100	0.003012	0.003862 
2	18600	0.003086	0.005242 
2	19100	0.003187	0.004202 
2	19600	0.003270	0.004242 
2	20100	0.003293	0.006191 
2	20600	0.003366	0.005121 
2	21100	0.010576	0.004851 
2	21600	0.003612	0.005630 
2	22100	0.004956	0.005252 
2	22600	0.004242	0.006787 
2	23100	0.003946	0.005777 
2	23600	0.003950	0.030172 
2	24100	0.004760	0.006128 
2	24600	0.004240	0.006280 
2	25100	0.004228	0.007551 
2	25600	0.004312	0.006604 
2	26100	0.004476	0.006903 
2	26600	0.011706	0.007546 
2	27100	0.004882	0.010163 
2	27600	0.005025	0.040119 
2	28100	0.011803	0.008869 
2	28600	0.004913	0.008716 
2	29100	0.004951	0.008276 
2	29600	0.016812	0.009104 
2	30100	0.007345	0.008808 
2	30600	0.005249	0.009118 
2	31100	0.005482	0.013046 
2	31600	0.005740	0.010391 
2	32100	0.005582	0.010034 
2	32600	0.005957	0.010345 
2	33100	0.006811	0.010418 
2	33600	0.006160	0.029946 
2	34100	0.010527	0.011706 
2	34600	0.008002	0.011880 
2	35100	0.006375	0.012081 
2	35600	0.006436	0.012302 
2	36100	0.006548	0.012021 
2	36600	0.007896	0.012530 
2	37100	0.006715	0.014855 
2	37600	0.006951	0.014814 
2	38100	0.006955	0.013798 
2	38600	0.006952	0.013802 
2	39100	0.007210	0.020299 
2	39600	0.007074	0.014406 
2	40100	0.007500	0.014880 
2	40600	0.007357	0.018284 
2	41100	0.007701	0.015438 
2	41600	0.007607	0.021445 
2	42100	0.007605	0.026105 
2	42600	0.007530	0.016475 
2	43100	0.016177	0.018297 
2	43600	0.008644	0.017107 
2	44100	0.007984	0.017724 
2	44600	0.010915	0.021950 
2	45100	0.008643	0.018910 
2	45600	0.012859	0.019508 
2	46100	0.013731	0.032109 
2	46600	0.008442	0.034308 
2	47100	0.008342	0.037507 
2	47600	0.009443	0.020246 
2	48100	0.014009	0.020629 
2	48600	0.008912	0.020752 
2	49100	0.013532	0.023868 
2	49600	0.008743	0.021454 
2	50100	0.009306	0.033690 
2	50600	0.009391	0.021898 
2	51100	0.013297	0.027558 
2	51600	0.009408	0.025432 
2	52100	0.009669	0.023415 
2	52600	0.014599	0.025546 
2	53100	0.010047	0.025772 
2	53600	0.010228	0.032467 
2	54100	0.010320	0.033905 
2	54600	0.009929	0.025429 
2	55100	0.010542	0.036773 
2	55600	0.010131	0.026536 
2	56100	0.011012	0.027320 
2	56600	0.011566	0.037892 
2	57100	0.010181	0.033596 
2	57600	0.011098	0.028729 
2	58100	0.012536	0.066062 
2	58600	0.047181	0.030827 
2	59100	0.011682	0.030031 
2	59600	0.011407	0.035704 
2	60100	0.011698	0.040856 
2	60600	0.021593	0.031536 
2	61100	0.016729	0.038151 
2	61600	0.011680	0.031946 
2	62100	0.011930	0.032578 
2	62600	0.011805	0.033335 
2	63100	0.017094	0.049112 
2	63600	0.011885	0.070696 
2	64100	0.017639	0.058851 
2	64600	0.012643	0.042245 
2	65100	0.012940	0.034858 
2	65600	0.014351	0.039939 
2	66100	0.053642	0.037209 
2	66600	0.015589	0.037235 
2	67100	0.014631	0.043102 
2	67600	0.015811	0.046437 
2	68100	0.013757	0.042101 
2	68600	0.016247	0.047087 
2	69100	0.015597	0.064366 
2	69600	0.026675	0.040160 
2	70100	0.014307	0.042168 
2	70600	0.018337	0.048784 
2	71100	0.014702	0.047141 
2	71600	0.014522	0.041930 
2	72100	0.016518	0.067592 
2	72600	0.014870	0.047896 
2	73100	0.016069	0.044354 
2	73600	0.016474	0.045901 
2	74100	0.020659	0.047317 
2	74600	0.023527	0.063395 
2	75100	0.039178	0.049919 
2	75600	0.015348	0.071079 
2	76100	0.015383	0.055038 
2	76600	0.021033	0.073583 
2	77100	0.017992	0.064281 
2	77600	0.026689	0.049301 
2	78100	0.022902	0.049617 
2	78600	0.023925	0.050515 
2	79100	0.022453	0.054832 
2	79600	0.015848	0.056849 
2	80100	0.016243	0.055318 
2	80600	0.015987	0.055326 
2	81100	0.016013	0.057959 
2	81600	0.029327	0.055223 
2	82100	0.018206	0.067866 
2	82600	0.023035	0.057153 
2	83100	0.018057	0.085144 
2	83600	0.018799	0.057328 
2	84100	0.017295	0.071583 
2	84600	0.017174	0.077923 
2	85100	0.017510	0.101764 
2	85600	0.017829	0.073410 
2	86100	0.019709	0.067557 
2	86600	0.017476	0.068496 
2	87100	0.017489	0.064371 
2	87600	0.018412	0.092238 
2	88100	0.018180	0.072068 
2	88600	0.028362	0.072115 
2	89100	0.019427	0.071962 
2	89600	0.021364	0.074727 
2	90100	0.020213	0.065536 
2	90600	0.017918	0.067931 
2	91100	0.018452	0.068684 
2	91600	0.018262	0.091144 
2	92100	0.023734	0.075270 
2	92600	0.018897	0.068960 
2	93100	0.019148	0.075247 
2	93600	0.018791	0.074683 
2	94100	0.018600	0.080525 
2	94600	0.019606	0.090208 
2	95100	0.021324	0.084846 
2	95600	0.019174	0.090960 
2	96100	0.029947	0.106966 
2	96600	0.029499	0.082582 
2	97100	0.026210	0.091243 
2	97600	0.022506	0.074509 
2	98100	0.021896	0.093815 
2	98600	0.023094	0.080166 
2	99100	0.020281	0.101825 
2	99600	0.032820	0.084483 
3	100	0.000014	0.000007 
3	600	0.000103	0.000055 
3	1100	0.000191	0.000106 
3	1600	0.000245	0.000160 
3	2100	0.000328	0.000212 
3	2600	0.000400	0.000268 
3	3100	0.000474	0.000329 
3	3600	0.000581	0.000383 
3	4100	0.000707	0.000530 
3	4600	0.000736	0.000508 
3	5100	0.000817	0.000571 
3	5600	0.000947	0.000626 
3	6100	0.001024	0.000683 
3	6600	0.001073	0.000743 
3	7100	0.001152	0.000810 
3	7600	0.001262	0.000917 
3	8100	0.001360	0.000939 
3	8600	0.001452	0.001002 
3	9100	0.002242	0.001036 
3	9600	0.001633	0.001116 
3	10100	0.001714	0.001165 
3	10600	0.001807	0.001902 
3	11100	0.001997	0.001296 
3	11600	0.002048	0.007087 
3	12100	0.002156	0.001539 
3	12600	0.002170	0.001523 
3	13100	0.002273	0.001829 
3	13600	0.002479	0.003917 
3	14100	0.002582	0.001666 
3	14600	0.006876	0.001752 
3	15100	0.002638	0.004533 
3	15600	0.004610	0.001896 
3	16100	0.002885	0.001966 
3	16600	0.004397	0.002070 
3	17100	0.003203	0.002053 
3	17600	0.003328	0.002726 
3	18100	0.003275	0.002713 
3	18600	0.005898	0.002271 
3	19100	0.003756	0.005374 
3	19600	0.003924	0.002467 
3	20100	0.003651	0.003218 
3	20600	0.004114	0.002550 
3	21100	0.006884	0.002679 
3	21600	0.004131	0.035091 
3	22100	0.004101	0.003026 
3	22600	0.004252	0.002815 
3	23100	0.004473	0.003105 
3	23600	0.004468	0.002965 
3	24100	0.030889	0.006421 
3	24600	0.004532	0.003139 
3	25100	0.004657	0.013465 
3	25600	0.025144	0.003946 
3	26100	0.005270	0.003861 
3	26600	0.004942	0.003352 
3	27100	0.006114	0.005032 
3	27600	0.006189	0.005808 
3	28100	0.032162	0.013936 
3	28600	0.008522	0.012829 
3	29100	0.006147	0.008464 
3	29600	0.005929	0.003753 
3	30100	0.009369	0.003911 
3	30600	0.006572	0.004359 
3	31100	0.006851	0.004851 
3	31600	0.007272	0.004824 
3	32100	0.006149	0.004116 
3	32600	0.006191	0.004329 
3	33100	0.009155	0.013629 
3	33600	0.006625	0.004387 
3	34100	0.006752	0.004621 
3	34600	0.006829	0.004461 
3	35100	0.006896	0.004735 
3	35600	0.007055	0.004664 
3	36100	0.008495	0.004746 
3	36600	0.023104	0.012141 
3	37100	0.007520	0.004970 
3	37600	0.015111	0.010655 
3	38100	0.007546	0.004997 
3	38600	0.007510	0.013414 
3	39100	0.014963	0.005152 
3	39600	0.010685	0.005968 
3	40100	0.007936	0.005575 
3	40600	0.008646	0.005602 
3	41100	0.008034	0.006075 
3	41600	0.008106	0.005505 
3	42100	0.009845	0.005661 
3	42600	0.008331	0.010585 
3	43100	0.008963	0.005851 
3	43600	0.008712	0.010723 
3	44100	0.008735	0.005973 
3	44600	0.009677	0.013339 
3	45100	0.008925	0.006116 
3	45600	0.014944	0.006266 
3	46100	0.009615	0.006233 
3	46600	0.011501	0.006458 
3	47100	0.028758	0.006489 
3	47600	0.009726	0.006843 
3	48100	0.015277	0.006966 
3	48600	0.014067	0.012039 
3	49100	0.009894	0.014378 
3	49600	0.010313	0.018032 
3	50100	0.010020	0.007173 
3	50600	0.038511	0.008506 
3	51100	0.010843	0.022850 
3	51600	0.010988	0.007141 
3	52100	0.025401	0.007392 
3	52600	0.010486	0.009192 
3	53100	0.011304	0.007487 
3	53600	0.015792	0.007549 
3	54100	0.011027	0.007984 
3	54600	0.011317	0.008022 
3	55100	0.011186	0.008124 
3	55600	0.011398	0.008972 
3	56100	0.012766	0.008110 
3	56600	0.011620	0.009022 
3	57100	0.012005	0.008296 
3	57600	0.011799	0.008612 
3	58100	0.011963	0.009495 
3	58600	0.012049	0.008584 
3	59100	0.012504	0.026003 
3	59600	0.012958	0.012512 
3	60100	0.023648	0.008776 
3	60600	0.014739	0.010005 
3	61100	0.012522	0.009069 
3	61600	0.012800	0.009090 
3	62100	0.017480	0.009511 
3	62600	0.013287	0.010848 
3	63100	0.015295	0.009367 
3	63600	0.013233	0.028407 
3	64100	0.028862	0.011320 
3	64600	0.013391	0.009734 
3	65100	0.014347	0.009999 
3	65600	0.015794	0.009667 
3	66100	0.042007	0.016888 
3	66600	0.016173	0.010419 
3	67100	0.015190	0.025760 
3	67600	0.015237	0.009959 
3	68100	0.015206	0.010903 
3	68600	0.017228	0.010711 
3	69100	0.015294	0.010099 
3	69600	0.015696	0.010492 
3	70100	0.015677	0.010416 
3	70600	0.036228	0.019580 
3	71100	0.015657	0.015843 
3	71600	0.036358	0.011418 
3	72100	0.021170	0.011025 
3	72600	0.022318	0.011492 
3	73100	0.019322	0.017582 
3	73600	0.018264	0.020631 
3	74100	0.017136	0.011495 
3	74600	0.043413	0.014325 
3	75100	0.021335	0.012292 
3	75600	0.019009	0.013465 
3	76100	0.018203	0.011969 
3	76600	0.018557	0.011882 
3	77100	0.029635	0.011539 
3	77600	0.018625	0.013069 
3	78100	0.018815	0.013238 
3	78600	0.018811	0.015956 
3	79100	0.018302	0.013085 
3	79600	0.021283	0.012131 
3	80100	0.025944	0.012473 
3	80600	0.030975	0.013126 
3	81100	0.046333	0.012565 
3	81600	0.032868	0.012721 
3	82100	0.018490	0.012898 
3	82600	0.025473	0.013294 
3	83100	0.019189	0.017832 
3	83600	0.018729	0.013354 
3	84100	0.019785	0.014274 
3	84600	0.018963	0.022110 
3	85100	0.019037	0.013672 
3	85600	0.018916	0.014017 
3	86100	0.019733	0.016165 
3	86600	0.019076	0.015058 
3	87100	0.030048	0.014303 
3	87600	0.025055	0.014522 
3	88100	0.019519	0.017141 
3	88600	0.021422	0.014497 
3	89100	0.026244	0.014398 
3	89600	0.025511	0.014594 
3	90100	0.022314	0.014725 
3	90600	0.027521	0.014631 
3	91100	0.019912	0.016543 
3	91600	0.021782	0.030729 
3	92100	0.026432	0.016251 
3	92600	0.020765	0.015817 
3	93100	0.021834	0.026666 
3	93600	0.021982	0.018176 
3	94100	0.021318	0.019756 
3	94600	0.021574	0.025466 
3	95100	0.021319	0.016001 
3	95600	0.021499	0.016008 
3	96100	0.025890	0.017346 
3	96600	0.020942	0.015831 
3	97100	0.022328	0.016339 
3	97600	0.022162	0.016810 
3	98100	0.022172	0.016146 
3	98600	0.022171	0.018745 
3	99100	0.021995	0.016283 
3	99600	0.028329	0.031954 
4	100	0.000018	0.000007 
4	600	0.000100	0.000053 
4	1100	0.000202	0.000104 
4	1600	0.000243	0.000161 
4	2100	0.000352	0.000212 
4	2600	0.000392	0.000290 
4	3100	0.000472	0.000839 
4	3600	0.000561	0.000398 
4	4100	0.000643	0.000474 
4	4600	0.000747	0.000561 
4	5100	0.000805	0.000579 
4	5600	0.000893	0.000643 
4	6100	0.002808	0.000686 
4	6600	0.001066	0.000766 
4	7100	0.001158	0.000830 
4	7600	0.001259	0.000882 
4	8100	0.001342	0.002559 
4	8600	0.001509	0.001018 
4	9100	0.001591	0.001084 
4	9600	0.001631	0.001121 
4	10100	0.001713	0.001209 
4	10600	0.001946	0.001268 
4	11100	0.001876	0.001848 
4	11600	0.002948	0.001426 
4	12100	0.002785	0.001482 
4	12600	0.002200	0.001540 
4	13100	0.002266	0.006984 
4	13600	0.008211	0.001732 
4	14100	0.002447	0.001700 
4	14600	0.005054	0.004893 
4	15100	0.002641	0.001879 
4	15600	0.002780	0.001908 
4	16100	0.002946	0.002017 
4	16600	0.003054	0.002092 
4	17100	0.003403	0.002807 
4	17600	0.003231	0.002271 
4	18100	0.003314	0.002421 
4	18600	0.003450	0.002352 
4	19100	0.003830	0.002396 
4	19600	0.003929	0.002459 
4	20100	0.004601	0.002565 
4	20600	0.003790	0.002611 
4	21100	0.003884	0.002711 
4	21600	0.004350	0.003185 
4	22100	0.004072	0.003088 
4	22600	0.004159	0.004302 
4	23100	0.004246	0.003059 
4	23600	0.004376	0.003017 
4	24100	0.004497	0.003146 
4	24600	0.004567	0.003200 
4	25100	0.004773	0.003238 
4	25600	0.004744	0.004640 
4	26100	0.005153	0.003885 
4	26600	0.019727	0.007132 
4	27100	0.006977	0.003541 
4	27600	0.005137	0.003885 
4	28100	0.007011	0.019473 
4	28600	0.005437	0.003684 
4	29100	0.015023	0.004024 
4	29600	0.005586	0.003871 
4	30100	0.005736	0.027529 
4	30600	0.006351	0.004057 
4	31100	0.006239	0.004899 
4	31600	0.006094	0.010437 
4	32100	0.007290	0.004770 
4	32600	0.006265	0.004400 
4	33100	0.006774	0.004497 
4	33600	0.017148	0.004451 
4	34100	0.012344	0.006211 
4	34600	0.007748	0.004707 
4	35100	0.007383	0.006418 
4	35600	0.007060	0.004835 
4	36100	0.007221	0.010143 
4	36600	0.007569	0.005001 
4	37100	0.007372	0.005164 
4	37600	0.007982	0.004999 
4	38100	0.013109	0.011292 
4	38600	0.007670	0.005277 
4	39100	0.007771	0.005525 
4	39600	0.007862	0.005498 
4	40100	0.007973	0.006025 
4	40600	0.008066	0.005418 
4	41100	0.008407	0.005775 
4	41600	0.008284	0.005537 
4	42100	0.010225	0.005677 
4	42600	0.009144	0.009551 
4	43100	0.009788	0.021643 
4	43600	0.013923	0.025541 
4	44100	0.008820	0.006063 
4	44600	0.009436	0.012497 
4	45100	0.009278	0.006258 
4	45600	0.009318	0.006281 
4	46100	0.049102	0.007241 
4	46600	0.018198	0.006473 
4	47100	0.010621	0.006813 
4	47600	0.011256	0.006556 
4	48100	0.015764	0.006639 
4	48600	0.013964	0.006721 
4	49100	0.009961	0.006834 
4	49600	0.012590	0.007752 
4	50100	0.012120	0.007521 
4	50600	0.015826	0.007757 
4	51100	0.011387	0.007845 
4	51600	0.010646	0.016643 
4	52100	0.011384	0.007461 
4	52600	0.016218	0.007424 
4	53100	0.010783	0.007825 
4	53600	0.010866	0.007420 
4	54100	0.021298	0.007380 
4	54600	0.011323	0.023627 
4	55100	0.013148	0.007563 
4	55600	0.011255	0.007893 
4	56100	0.013676	0.007731 
4	56600	0.016914	0.009114 
4	57100	0.012689	0.007927 
4	57600	0.012960	0.012959 
4	58100	0.012680	0.009879 
4	58600	0.012679	0.014956 
4	59100	0.012266	0.008656 
4	59600	0.012597	0.008873 
4	60100	0.015708	0.008502 
4	60600	0.012550	0.008646 
4	61100	0.012678	0.008594 
4	61600	0.014236	0.013395 
4	62100	0.013195	0.009353 
4	62600	0.019586	0.008867 
4	63100	0.013392	0.008687 
4	63600	0.019269	0.011884 
4	64100	0.013739	0.009570 
4	64600	0.013919	0.009423 
4	65100	0.019141	0.009893 
4	65600	0.015373	0.009362 
4	66100	0.033540	0.014769 
4	66600	0.015550	0.010130 
4	67100	0.015499	0.013040 
4	67600	0.015661	0.009523 
4	68100	0.017276	0.009794 
4	68600	0.015769	0.009549 
4	69100	0.030057	0.025798 
4	69600	0.022976	0.010078 
4	70100	0.028656	0.010563 
4	70600	0.017779	0.015583 
4	71100	0.017513	0.010162 
4	71600	0.016365	0.011188 
4	72100	0.023862	0.011798 
4	72600	0.023595	0.015084 
4	73100	0.021771	0.010419 
4	73600	0.037232	0.010723 
4	74100	0.018607	0.010647 
4	74600	0.021301	0.010684 
4	75100	0.022799	0.013210 
4	75600	0.017816	0.016363 
4	76100	0.018071	0.010806 
4	76600	0.033441	0.010947 
4	77100	0.020190	0.012120 
4	77600	0.018023	0.029858 
4	78100	0.017895	0.012353 
4	78600	0.018780	0.015533 
4	79100	0.018490	0.012393 
4	79600	0.024413	0.014036 
4	80100	0.018179	0.012195 
4	80600	0.019066	0.011621 
4	81100	0.018802	0.013297 
4	81600	0.030567	0.011934 
4	82100	0.026992	0.012301 
4	82600	0.031725	0.012200 
4	83100	0.021323	0.012477 
4	83600	0.036243	0.012237 
4	84100	0.029713	0.033817 
4	84600	0.019935	0.012824 
4	85100	0.026959	0.012297 
4	85600	0.019758	0.012141 
4	86100	0.024867	0.012549 
4	86600	0.021175	0.012811 
4	87100	0.043800	0.018192 
4	87600	0.020131	0.012802 
4	88100	0.021801	0.012724 
4	88600	0.024956	0.017715 
4	89100	0.021002	0.038365 
4	89600	0.026584	0.017666 
4	90100	0.020589	0.013808 
4	90600	0.022265	0.018569 
4	91100	0.033527	0.013316 
4	91600	0.020757	0.013702 
4	92100	0.021531	0.016048 
4	92600	0.023825	0.013263 
4	93100	0.021000	0.013751 
4	93600	0.021631	0.029646 
4	94100	0.022042	0.015155 
4	94600	0.038433	0.019300 
4	95100	0.036930	0.016173 
4	95600	0.023997	0.020508 
4	96100	0.021680	0.015531 
4	96600	0.027284	0.014086 
4	97100	0.025776	0.014050 
4	97600	0.022748	0.014363 
4	98100	0.023079	0.031736 
4	98600	0.022517	0.014527 
4	99100	0.022487	0.018849 
4	99600	0.023179	0.014657 
5	100	0.000017	0.000007 
5	600	0.000093	0.000055 
5	1100	0.000175	0.000104 
5	1600	0.000246	0.000159 
5	2100	0.000627	0.000211 
5	2600	0.000604	0.000267 
5	3100	0.000477	0.000326 
5	3600	0.000588	0.000395 
5	4100	0.000648	0.000458 
5	4600	0.000754	0.000517 
5	5100	0.000821	0.000565 
5	5600	0.000895	0.000623 
5	6100	0.000985	0.000689 
5	6600	0.001071	0.000758 
5	7100	0.001178	0.001305 
5	7600	0.001254	0.000908 
5	8100	0.029348	0.000944 
5	8600	0.001644	0.001006 
5	9100	0.006458	0.001275 
5	9600	0.002609	0.001112 
5	10100	0.001718	0.001206 
5	10600	0.001794	0.001293 
5	11100	0.001950	0.001363 
5	11600	0.001965	0.001367 
5	12100	0.002075	0.001481 
5	12600	0.003432	0.002037 
5	13100	0.002291	0.007192 
5	13600	0.002867	0.001634 
5	14100	0.002500	0.010642 
5	14600	0.002589	0.001791 
5	15100	0.003322	0.001835 
5	15600	0.002744	0.002377 
5	16100	0.003624	0.001994 
5	16600	0.003101	0.002069 
5	17100	0.003097	0.002129 
5	17600	0.003621	0.012356 
5	18100	0.003375	0.002285 
5	18600	0.003410	0.002371 
5	19100	0.008955	0.002973 
5	19600	0.003556	0.002475 
5	20100	0.003630	0.002598 
5	20600	0.003892	0.002638 
5	21100	0.003822	0.002999 
5	21600	0.003991	0.002779 
5	22100	0.005374	0.002975 
5	22600	0.004514	0.002946 
5	23100	0.004576	0.003277 
5	23600	0.011105	0.003134 
5	24100	0.004538	0.004042 
5	24600	0.004575	0.003193 
5	25100	0.004667	0.004117 
5	25600	0.004747	0.003442 
5	26100	0.022025	0.005775 
5	26600	0.006148	0.003439 
5	27100	0.005046	0.003827 
5	27600	0.005494	0.003630 
5	28100	0.006308	0.028782 
5	28600	0.005378	0.003743 
5	29100	0.008931	0.003770 
5	29600	0.009668	0.003832 
5	30100	0.006454	0.003972 
5	30600	0.009804	0.012263 
5	31100	0.011731	0.004117 
5	31600	0.006102	0.004201 
5	32100	0.011530	0.004240 
5	32600	0.006336	0.004272 
5	33100	0.006639	0.004479 
5	33600	0.006796	0.004913 
5	34100	0.006830	0.005273 
5	34600	0.008767	0.004634 
5	35100	0.015535	0.004732 
5	35600	0.007238	0.004795 
5	36100	0.007311	0.004822 
5	36600	0.007370	0.005054 
5	37100	0.008874	0.011675 
